-3.86928 , 1.82042 , 4.85346
-3.97954 , 1.88192 , 5.09428
-3.94098 , 1.89177 , 5.2081
-2.83283 , 1.51144 , 4.28309
-2.74678 , 1.49897 , 4.31565
-2.80795 , 1.54085 , 4.50022
-3.10023 , 1.67279 , 4.94419
-2.86964 , 1.6053 , 4.8285
-2.82716 , 1.61037 , 4.91891
-2.88706 , 1.6576 , 5.13588
-1.28533 , 1.02616 , 3.28078
-2.69211 , 1.62597 , 5.19609
-2.61818 , 1.61965 , 5.25401
-2.57694 , 1.62685 , 5.35825
-1.18797 , 1.04063 , 3.50237
-1.15453 , 1.04104 , 3.54938
-1.28165 , 1.11598 , 3.85006
-1.26227 , 1.12408 , 3.93252
-1.01907 , 1.02683 , 3.63772
-1.02097 , 1.04438 , 3.75048
-0.861855 , 0.982855 , 3.57302
-1.05391 , 1.10019 , 4.05623
-1.18136 , 1.18959 , 4.45157
-1.08832 , 1.16361 , 4.41215
-0.960659 , 1.11727 , 4.29059
-1.00271 , 1.16696 , 4.55089
-1.05941 , 1.22887 , 4.86777
-1.01614 , 1.23425 , 4.96065
-0.876814 , 1.17933 , 4.79646
-0.743318 , 1.12406 , 4.62872
-0.689425 , 1.12132 , 4.67992
-0.536425 , 1.04688 , 4.41261
-0.504933 , 1.05743 , 4.52647
-0.484936 , 1.08044 , 4.69678
-0.809525 , 1.39567 , 6.26473
-0.764761 , 1.42195 , 6.49053
-0.68378 , 1.41982 , 6.58215
-0.315753 , 1.12672 , 5.21843
-0.241465 , 1.11176 , 5.22498
-0.129244 , 1.05249 , 4.99726
-0.266338 , 1.31212 , 6.46037
-0.190521 , 1.32171 , 6.62256
-0.083733 , 1.28735 , 6.54905
-2.99361 , 0.771721 , -1.36631
-3.14794 , 0.806677 , -1.3822
-3.31201 , 0.843938 , -1.39863
-3.47767 , 0.881605 , -1.40992
-3.66131 , 0.923741 , -1.42623
-3.89027 , 0.974255 , -1.46137
-4.121 , 1.0257 , -1.48905
-4.37938 , 1.08372 , -1.52315
-4.64058 , 1.14316 , -1.54874
-4.95722 , 1.21277 , -1.59154
-5.33028 , 1.29442 , -1.64877
-5.71568 , 1.38084 , -1.69772
-6.11276 , 1.47101 , -1.73749
-6.60395 , 1.5797 , -1.80048
-7.15327 , 1.7029 , -1.868
-7.80027 , 1.84725 , -1.95034
-8.55294 , 2.01515 , -2.04536
-9.48813 , 2.2218 , -2.17168
-10.4298 , 2.43566 , -2.26598
-11.6782 , 2.71655 , -2.41368
-13.1986 , 3.05823 , -2.58828
-15.0976 , 3.48579 , -2.80134
-17.397 , 4.00677 , -3.03748
-37.8853 , 8.5796 , -5.60646
-47.205 , 11.1201 , -3.80044
-13.2307 , 3.8278 , 2.33589
-11.8027 , 3.49514 , 2.42336
-12.038 , 3.59148 , 2.67764
-11.0244 , 3.35752 , 2.75582
-10.1179 , 3.14741 , 2.81603
-10.2026 , 3.2009 , 3.02839
-9.26138 , 2.97332 , 3.03572
-9.4732 , 3.06013 , 3.26707
-3.89521 , 1.52681 , 2.1043
-3.81726 , 1.51862 , 2.16808
-3.95209 , 1.56991 , 2.28974
-4.03813 , 1.60836 , 2.40272
-4.29574 , 1.69744 , 2.57505
-4.06428 , 1.64377 , 2.5929
-5.00297 , 1.93855 , 3.0242
-3.91285 , 1.62667 , 2.72184
-3.88959 , 1.63388 , 2.80469
-3.77579 , 1.61394 , 2.84963
-3.77694 , 1.62816 , 2.94214
-4.08003 , 1.73848 , 3.17772
-3.92777 , 1.7054 , 3.20527
-4.09241 , 1.77402 , 3.39008
-3.89568 , 1.72654 , 3.3912
-3.92757 , 1.75332 , 3.5126
-4.16405 , 1.8479 , 3.757
-3.83457 , 1.75484 , 3.67162
-3.68813 , 1.722 , 3.6883
-3.26204 , 1.59214 , 3.51563
-3.24084 , 1.60015 , 3.59989
-3.5848 , 1.73727 , 3.94623
-4.37496 , 2.03658 , 4.64279
-4.4767 , 2.09525 , 4.85982
-4.42938 , 2.09971 , 4.96831
-4.28378 , 2.06944 , 4.99638
-4.04488 , 2.00258 , 4.93923
-4.02439 , 2.01761 , 5.06657
-4.36914 , 2.17267 , 5.53399
-3.02896 , 1.67533 , 4.41833
-2.7432 , 1.58091 , 4.25897
-2.66509 , 1.56845 , 4.29731
-2.94255 , 1.70041 , 4.71349
-3.10905 , 1.79023 , 5.03378
-3.03194 , 1.78018 , 5.09267
-2.87191 , 1.73565 , 5.05401
-1.9447 , 1.35625 , 4.05908
-1.25509 , 1.06997 , 3.29
-1.38934 , 1.14325 , 3.55382
-1.32758 , 1.13027 , 3.56506
-1.28238 , 1.12501 , 3.5988
-1.21594 , 1.10871 , 3.59962
-1.17534 , 1.10484 , 3.6396
-1.1347 , 1.10081 , 3.6789
-1.19228 , 1.14707 , 3.88382
-0.998088 , 1.06573 , 3.66287
-0.877204 , 1.01965 , 3.55472
-1.11202 , 1.16315 , 4.11302
-1.03647 , 1.14272 , 4.09973
-1.10846 , 1.20526 , 4.39128
-1.07446 , 1.20989 , 4.47448
-1.01428 , 1.20004 , 4.50401
-0.97176 , 1.2006 , 4.57777
-0.914073 , 1.19285 , 4.61445
-0.875005 , 1.19677 , 4.70538
-0.80132 , 1.17926 , 4.70393
-0.724885 , 1.15885 , 4.69183
-0.570008 , 1.08023 , 4.42684
-0.494541 , 1.05625 , 4.39131
-0.541186 , 1.12894 , 4.78741
-0.470868 , 1.1118 , 4.78881
-0.788815 , 1.43807 , 6.39763
-0.686908 , 1.41123 , 6.38496
-0.342751 , 1.14099 , 5.17897
-0.278858 , 1.13455 , 5.23442
-0.181601 , 1.09097 , 5.10503
-0.0828027 , 1.0406 , 4.93464
-0.208268 , 1.29765 , 6.3992
-0.136457 , 1.31 , 6.59017
-0.0517363 , 1.30999 , 6.72178
-2.73121 , 0.818734 , -1.34288
-2.84981 , 0.851111 , -1.34371
-3.01833 , 0.892797 , -1.37452
-3.17164 , 0.932994 , -1.38927
-3.35129 , 0.978474 , -1.41508
-3.55018 , 1.0278 , -1.44535
-3.7505 , 1.07878 , -1.46933
-3.96991 , 1.13483 , -1.49679
-4.22614 , 1.19965 , -1.53607
-4.48421 , 1.26565 , -1.56681
-4.77103 , 1.33881 , -1.60244
-5.11296 , 1.42444 , -1.65393
-5.45865 , 1.51331 , -1.69431
-5.8422 , 1.61077 , -1.73852
-6.29132 , 1.7258 , -1.79662
-6.80794 , 1.85656 , -1.86464
-7.40138 , 2.00739 , -1.94292
-8.08173 , 2.17997 , -2.03032
-8.91524 , 2.39123 , -2.14465
-9.81856 , 2.62251 , -2.25092
-10.905 , 2.89992 , -2.37899
-12.269 , 3.24858 , -2.54588
-13.9321 , 3.67485 , -2.74159
-16.1054 , 4.23018 , -3.00096
-38.0831 , 9.97412 , -4.81431
-38.17 , 10.102 , -4.12931
-43.702 , 11.6257 , -4.07292
-44.1766 , 11.8688 , -3.32577
-46.5616 , 12.7433 , -1.87346
-45.7022 , 12.6412 , -0.994084
-45.7272 , 12.7734 , -0.168746
-49.0076 , 13.7943 , 0.631072
-49.3679 , 14.0283 , 1.5211
-49.0675 , 14.0798 , 2.40739
-46.0972 , 13.3816 , 3.16319
-12.8258 , 4.07457 , 1.88643
-12.8094 , 4.10658 , 2.12629
-12.6459 , 4.09599 , 2.35179
-12.7078 , 4.15107 , 2.59911
-12.8785 , 4.23804 , 2.86514
-12.0975 , 4.04325 , 2.99107
-10.0977 , 3.47795 , 2.87836
-10.1792 , 3.53314 , 3.09264
-9.51725 , 3.36085 , 3.15434
-3.99458 , 1.68488 , 2.07374
-3.94545 , 1.68279 , 2.14777
-4.03377 , 1.72333 , 2.25795
-4.1564 , 1.77531 , 2.38231
-4.29327 , 1.83403 , 2.51705
-4.00066 , 1.75317 , 2.51743
-4.07987 , 1.79332 , 2.6366
-3.86114 , 1.73555 , 2.64991
-3.95466 , 1.78097 , 2.77741
-3.7706 , 1.73303 , 2.79661
-3.64134 , 1.70312 , 2.83221
-3.69403 , 1.73472 , 2.94696
-4.1922 , 1.92157 , 3.27788
-3.69673 , 1.76433 , 3.13722
-4.17373 , 1.94798 , 3.48308
-3.94383 , 1.88252 , 3.46751
-4.07301 , 1.94557 , 3.64758
-4.06574 , 1.95982 , 3.7554
-3.91793 , 1.9227 , 3.77839
-3.97159 , 1.95935 , 3.92646
-3.72096 , 1.88339 , 3.87492
-3.66912 , 1.88126 , 3.95194
-4.5657 , 2.24248 , 4.71848
-4.71275 , 2.32205 , 4.97202
-4.51301 , 2.26635 , 4.96751
-4.36781 , 2.23166 , 4.99912
-4.26734 , 2.21386 , 5.06376
-4.00803 , 2.13066 , 4.98768
-4.05663 , 2.17314 , 5.18004
-3.18833 , 1.83488 , 4.51577
-3.01665 , 1.78211 , 4.47665
-2.8071 , 1.71149 , 4.39164
-3.25591 , 1.92518 , 4.98702
-3.12052 , 1.8882 , 4.98572
-3.11309 , 1.90678 , 5.12475
-2.94703 , 1.85471 , 5.08227
-2.08296 , 1.48122 , 4.18224
-1.43017 , 1.19533 , 3.47745
-1.39299 , 1.19199 , 3.52096
-1.14915 , 1.08897 , 3.28527
-1.08769 , 1.07251 , 3.28442
-1.0585 , 1.07159 , 3.33008
-1.13456 , 1.12381 , 3.53659
-1.09056 , 1.11613 , 3.5673
-1.05104 , 1.1111 , 3.60551
-1.13245 , 1.17079 , 3.85177
-0.931916 , 1.07987 , 3.61249
-0.873786 , 1.06367 , 3.61401
-1.12377 , 1.22444 , 4.21713
-0.991493 , 1.16876 , 4.09154
-1.0946 , 1.25153 , 4.45361
-0.97219 , 1.20126 , 4.3423
-0.986215 , 1.23529 , 4.54028
-0.936463 , 1.23027 , 4.5958
-0.878234 , 1.22027 , 4.63241
-0.831924 , 1.21857 , 4.7049
-0.854491 , 1.26638 , 4.97941
-0.740787 , 1.218 , 4.86683
-0.526207 , 1.08923 , 4.40607
-0.518989 , 1.11709 , 4.60477
-0.500424 , 1.13944 , 4.7854
-0.802256 , 1.4488 , 6.2762
-0.703024 , 1.41963 , 6.26428
-0.260604 , 1.05013 , 4.63122
-0.208517 , 1.04619 , 4.69479
-0.23805 , 1.13535 , 5.23131
-0.122646 , 1.0652 , 4.97524
-0.25974 , 1.32484 , 6.43836
-0.194721 , 1.34399 , 6.6794
-0.0876326 , 1.30145 , 6.59718
-2.62784 , 0.897986 , -1.34393
-2.75253 , 0.935369 , -1.35323
-2.90243 , 0.977338 , -1.37563
-3.05439 , 1.02179 , -1.3936
-3.22353 , 1.0693 , -1.41734
-3.41958 , 1.12441 , -1.45179
-3.60984 , 1.17939 , -1.47489
-3.83484 , 1.24227 , -1.5115
-4.05291 , 1.30592 , -1.53616
-4.3255 , 1.38194 , -1.58155
-4.58301 , 1.45686 , -1.60913
-4.87659 , 1.54101 , -1.64548
-5.23508 , 1.64238 , -1.70166
-5.59641 , 1.74694 , -1.74592
-5.99521 , 1.86222 , -1.79334
-6.47015 , 1.99721 , -1.85705
-7.00226 , 2.15045 , -1.92637
-7.65609 , 2.33588 , -2.02148
-8.37847 , 2.54247 , -2.11672
-9.26263 , 2.79496 , -2.23971
-10.1974 , 3.06552 , -2.3463
-11.3887 , 3.40776 , -2.49477
-12.8374 , 3.8248 , -2.67139
-14.6319 , 4.34206 , -2.88438
-17.1663 , 5.06976 , -3.2103
-43.6092 , 12.8202 , -5.50429
-44.529 , 13.3255 , -4.0051
-44.7834 , 13.521 , -3.21413
-46.545 , 14.2883 , -1.68069
-44.3659 , 13.7613 , -0.745507
-42.8245 , 13.4153 , 0.0973001
-47.7332 , 15.1616 , 1.73364
-47.7444 , 15.2952 , 2.60779
-47.322 , 15.2932 , 3.46264
-40.3016 , 13.2026 , 3.85033
-13.1111 , 4.63912 , 2.2255
-12.927 , 4.61717 , 2.45623
-12.7025 , 4.58089 , 2.67635
-11.0803 , 4.08711 , 2.6903
-11.3148 , 4.19588 , 2.9446
-3.85476 , 1.74645 , 1.82325
-3.79133 , 1.73686 , 1.89336
-5.8417 , 2.44313 , 2.42273
-4.53844 , 2.01717 , 2.2355
-3.91571 , 1.81745 , 2.17384
-4.07589 , 1.88541 , 2.30506
-3.72306 , 1.7752 , 2.29158
-4.01443 , 1.89149 , 2.46862
-4.08438 , 1.92972 , 2.58459
-4.37584 , 2.0484 , 2.78318
-4.4747 , 2.09972 , 2.92262
-4.72811 , 2.20862 , 3.12965
-4.57493 , 2.16804 , 3.17787
-3.51291 , 1.79024 , 2.81799
-3.64188 , 1.85118 , 2.96782
-3.69041 , 1.88439 , 3.08519
-3.93963 , 1.99357 , 3.3087
-4.33086 , 2.15982 , 3.62253
-4.24984 , 2.14592 , 3.69287
-4.03747 , 2.08005 , 3.68481
-3.93983 , 2.05765 , 3.73909
-3.92258 , 2.06722 , 3.84131
-3.79978 , 2.03554 , 3.8759
-4.01361 , 2.13969 , 4.13773
-3.72533 , 2.03972 , 4.05597
-4.25726 , 2.27904 , 4.56915
-4.42623 , 2.37015 , 4.83695
-4.32034 , 2.34724 , 4.89864
-4.35367 , 2.38324 , 5.07294
-4.14355 , 2.31494 , 5.04543
-4.09372 , 2.31499 , 5.15079
-4.01237 , 2.30278 , 5.22971
-3.14981 , 1.93754 , 4.55517
-3.20114 , 1.98074 , 4.73761
-1.58736 , 1.25837 , 3.20337
-1.55572 , 1.25486 , 3.24959
-1.50364 , 1.24279 , 3.27387
-3.70588 , 2.30846 , 5.90212
-1.41749 , 1.22693 , 3.34092
-1.40102 , 1.23128 , 3.40695
-1.24223 , 1.16586 , 3.2914
-1.27691 , 1.19568 , 3.42413
-1.15086 , 1.1451 , 3.34103
-1.04035 , 1.1008 , 3.26963
-1.02707 , 1.10664 , 3.339
-1.00806 , 1.11044 , 3.4003
-1.03241 , 1.13718 , 3.53563
-1.0279 , 1.15059 , 3.631
-0.949119 , 1.12184 , 3.60173
-0.900576 , 1.10959 , 3.62097
-0.891168 , 1.12174 , 3.71616
-0.831492 , 1.10297 , 3.71724
-0.785387 , 1.09267 , 3.74294
-1.03451 , 1.2705 , 4.41926
-0.995626 , 1.26891 , 4.49354
-0.949963 , 1.26479 , 4.55863
-0.893204 , 1.25319 , 4.5959
-0.848357 , 1.24987 , 4.66896
-0.831555 , 1.26834 , 4.82372
-0.76616 , 1.25235 , 4.85009
-0.698036 , 1.23353 , 4.8661
-0.598545 , 1.19057 , 4.77785
-0.555731 , 1.19174 , 4.87524
-1.02754 , 1.65092 , 6.98664
-0.802705 , 1.50994 , 6.50463
-0.303016 , 1.08601 , 4.6877
-0.219131 , 1.0468 , 4.59888
-0.272316 , 1.15744 , 5.23097
-0.17791 , 1.11144 , 5.11189
-0.0821986 , 1.05771 , 4.95199
-0.210318 , 1.31842 , 6.43609
-0.136049 , 1.32209 , 6.60844
-0.0563362 , 1.32121 , 6.7704
-2.66217 , 1.01431 , -1.36628
-2.80261 , 1.05876 , -1.38566
-2.96066 , 1.10822 , -1.41209
-3.1119 , 1.15713 , -1.42793
-3.28084 , 1.21129 , -1.44977
-3.46753 , 1.27089 , -1.47673
-3.66409 , 1.33317 , -1.50256
-3.8795 , 1.4015 , -1.53188
-4.11384 , 1.47608 , -1.56382
-4.38463 , 1.56163 , -1.6067
-4.6663 , 1.65188 , -1.64499
-4.99313 , 1.75503 , -1.6953
-5.33222 , 1.86268 , -1.73861
-5.71725 , 1.98616 , -1.79086
-6.14179 , 2.12113 , -1.84506
-6.63972 , 2.27956 , -1.91444
-7.21352 , 2.46185 , -1.99486
-7.87281 , 2.67158 , -2.08569
-8.65421 , 2.92029 , -2.19535
-9.5501 , 3.20602 , -2.31398
-10.5983 , 3.54117 , -2.44731
-11.8735 , 3.94884 , -2.60868
-13.4884 , 4.46467 , -2.8166
-15.5394 , 5.11984 , -3.07666
-29.329 , 9.51323 , -4.93534
-40.1981 , 13.092 , -5.60501
-40.5821 , 13.3226 , -4.91169
-41.2375 , 13.6429 , -4.24119
-51.5864 , 17.0916 , -4.59745
-42.5721 , 14.2999 , -2.83583
-42.6715 , 14.447 , -2.05775
-43.1648 , 14.7248 , -1.29762
-41.8911 , 14.4173 , -0.457439
-42.7576 , 14.8207 , 0.300176
-45.3708 , 15.8208 , 1.09222
-47.1801 , 16.5607 , 1.96552
-13.0774 , 5.03694 , 2.0507
-12.9065 , 5.01396 , 2.28602
-12.7322 , 4.98898 , 2.51577
-12.3112 , 4.87414 , 2.70845
-10.3515 , 4.20435 , 2.65705
-7.16642 , 3.0785 , 2.32722
-3.88126 , 1.89808 , 1.85888
-4.12113 , 1.99894 , 1.99266
-4.40384 , 2.11758 , 2.14576
-4.89178 , 2.31374 , 2.36155
-4.42874 , 2.15462 , 2.34533
-3.84205 , 1.94659 , 2.27649
-3.85288 , 1.96293 , 2.36769
-4.58545 , 2.25865 , 2.6951
-4.18032 , 2.11629 , 2.6601
-4.21871 , 2.14597 , 2.77254
-4.36853 , 2.22021 , 2.93118
-4.28045 , 2.20003 , 2.99996
-4.43236 , 2.27621 , 3.17054
-3.61517 , 1.96156 , 2.9087
-3.84165 , 2.06793 , 3.11039
-3.78642 , 2.05977 , 3.18264
-3.70491 , 2.04104 , 3.24043
-3.5569 , 1.99373 , 3.26019
-4.24907 , 2.30052 , 3.75514
-3.81278 , 2.13131 , 3.61268
-3.74164 , 2.11678 , 3.67831
-3.74859 , 2.13602 , 3.79319
-4.25098 , 2.37232 , 4.24605
-3.7542 , 2.17221 , 4.02688
-3.73831 , 2.18315 , 4.13413
-4.65711 , 2.61338 , 4.95344
-4.50538 , 2.56677 , 4.98606
-4.36868 , 2.52652 , 5.02631
-4.35472 , 2.54271 , 5.16667
-5.63293 , 3.16252 , 6.45037
-4.16454 , 2.49899 , 5.30984
-5.25366 , 3.04183 , 6.50413
-5.37225 , 3.12936 , 6.82501
-1.60237 , 1.32218 , 3.18907
-1.57099 , 1.31781 , 3.23588
-1.53198 , 1.31101 , 3.27506
-1.48676 , 1.30004 , 3.30661
-1.43407 , 1.28551 , 3.32995
-1.28568 , 1.22151 , 3.23417
-1.19455 , 1.18573 , 3.20093
-1.05956 , 1.12589 , 3.10414
-1.04563 , 1.12979 , 3.16494
-1.14543 , 1.19694 , 3.38975
-1.01915 , 1.14068 , 3.29469
-0.979396 , 1.13164 , 3.32395
-0.960823 , 1.1334 , 3.38507
-1.0331 , 1.19006 , 3.60227
-0.969395 , 1.16829 , 3.59878
-0.939518 , 1.16573 , 3.65257
-0.89858 , 1.15687 , 3.68917
-1.1568 , 1.33643 , 4.31735
-0.786152 , 1.12065 , 3.69956
-1.02327 , 1.29386 , 4.33753
-0.998306 , 1.30014 , 4.43819
-0.985031 , 1.31568 , 4.57464
-0.916795 , 1.29486 , 4.58617
-0.855893 , 1.27826 , 4.6144
-0.735832 , 1.21695 , 4.47745
-0.69925 , 1.21796 , 4.5666
-0.716204 , 1.26236 , 4.8314
-0.640313 , 1.23467 , 4.81895
-0.621359 , 1.25523 , 5.00156
-1.10884 , 1.72956 , 7.11669
-1.0594 , 1.74948 , 7.36812
-0.836626 , 1.60478 , 6.89605
-0.26132 , 1.08473 , 4.6655
-0.207506 , 1.07435 , 4.72027
-0.234383 , 1.1609 , 5.2474
-0.122302 , 1.08644 , 5.00203
-0.0482288 , 1.05669 , 4.96739
-0.194573 , 1.36021 , 6.7071
-0.0912963 , 1.3165 , 6.6451
-2.85641 , 1.19042 , -1.4232
-2.99718 , 1.2415 , -1.43638
-3.14768 , 1.29481 , -1.45039
-3.30745 , 1.35238 , -1.46511
-3.50114 , 1.42035 , -1.49551
-3.73831 , 1.5005 , -1.54454
-3.96037 , 1.57946 , -1.57614
-4.2026 , 1.66407 , -1.6097
-4.45466 , 1.7529 , -1.6397
-4.75933 , 1.85939 , -1.68799
-5.05044 , 1.9633 , -1.71731
-5.44773 , 2.10103 , -1.78645
-5.82972 , 2.23637 , -1.83365
-6.29474 , 2.39941 , -1.90224
-6.79909 , 2.57674 , -1.96917
-7.39513 , 2.78685 , -2.05353
-8.1207 , 3.04061 , -2.16335
-8.95961 , 3.33457 , -2.28566
-9.88554 , 3.66122 , -2.40508
-11.0436 , 4.06902 , -2.56258
-12.4637 , 4.56955 , -2.75347
-14.1026 , 5.15024 , -2.951
-16.91 , 6.13137 , -3.3844
-26.5215 , 9.49897 , -4.80068
-26.5447 , 9.57973 , -4.29704
-37.8712 , 13.5703 , -5.81309
-37.9082 , 13.6856 , -5.10385
-38.0645 , 13.8434 , -4.41292
-38.0874 , 13.9535 , -3.70158
-41.0712 , 15.2296 , -2.53362
-41.4635 , 15.4812 , -1.79428
-41.995 , 15.8974 , -0.265472
-44.5523 , 16.9551 , 0.486273
-44.5902 , 17.0886 , 1.31766
-44.6617 , 17.2353 , 2.15279
-45.3453 , 17.6129 , 3.01941
-12.392 , 5.2007 , 1.83525
-12.2822 , 5.19316 , 2.06695
-12.3453 , 5.2514 , 2.31285
-11.6998 , 5.03542 , 2.47869
-11.58 , 5.02188 , 2.69348
-3.98056 , 2.06158 , 1.73808
-3.90969 , 2.04561 , 1.81162
-3.92873 , 2.06566 , 1.90076
-3.93739 , 2.08087 , 1.98908
-3.93518 , 2.09305 , 2.07582
-4.05792 , 2.15555 , 2.19502
-4.348 , 2.28809 , 2.36581
-4.23256 , 2.2539 , 2.43014
-4.39875 , 2.3377 , 2.57984
-4.39506 , 2.35026 , 2.68027
-4.4247 , 2.37793 , 2.79352
-4.21627 , 2.30446 , 2.82009
-4.18204 , 2.30382 , 2.90861
-4.78842 , 2.58093 , 3.26669
-4.44913 , 2.45012 , 3.23404
-4.45817 , 2.47023 , 3.35063
-3.99788 , 2.28267 , 3.23958
-4.44512 , 2.4966 , 3.57445
-3.71734 , 2.18736 , 3.30277
